10262,"41009","1","Friends","","2013","Andrea's Bedroom",1,75,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41009-1.jpg","No","No",0
10263,"41010","1","Friends","","2013","Olivia's Beach Buggy",1,94,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41010-1.jpg","No","No",0
9565,"41011","1","Friends","","2013","Stephanie's Soccer Practice",1,80,9.99,9.99,12.99,9.99,"http://www.1000steine.com/brickset/images/41011-1.jpg","No","No",0
9566,"41013","1","Friends","","2013","Emma's Sports Car",1,159,12.99,14.99,17.99,14.99,"http://www.1000steine.com/brickset/images/41013-1.jpg","No","No",0
10264,"41015","1","Friends","","2013","Dolphin Cruiser",3,612,59.99,69.99,89.99,69.99,"http://www.1000steine.com/brickset/images/41015-1.jpg","No","No",0
10265,"41016","1","Friends","Seasonal","2013","Advent Calendar",2,213,19.99,29.99,39.99,19.99,"http://www.1000steine.com/brickset/images/41016-1.jpg","No","No",0
9567,"41017","1","Friends","Animals series 1","2013","Squirrel's Tree House",,41,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41017-1.jpg","No","No",0
9568,"41018","1","Friends","Animals series 1","2013","Cat's Playground",,31,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41018-1.jpg","No","No",0
9569,"41019","1","Friends","Animals series 1","2013","Turtle's Little Oasis",,33,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41019-1.jpg","No","No",0
9570,"41020","1","Friends","Animals series 2","2013","Hedgehog's Hideaway",,34,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41020-1.jpg","No","No",0
9571,"41021","1","Friends","Animals series 2","2013","Poodle's Little Palace",,46,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41021-1.jpg","No","No",0
9572,"41022","1","Friends","Animals series 2","2013","Bunny's Hutch",,37,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41022-1.jpg","No","No",0
22404,"41023","1","Friends","Animals series 3","2013","Fawn's Forest",,35,2.99,4.99,5.99,3.99,"http://www.1000steine.com/brickset/images/41023-1.jpg","No","No",0
